time,location,dissolved_oxygen
1960-01-01T00:00:00Z,CalCOFI 90.90,4.05
1960-02-01T00:00:00Z,CalCOFI 90.90,4.07
1960-03-01T00:00:00Z,CalCOFI 90.90,3.77
1960-04-01T00:00:00Z,CalCOFI 90.90,3.84
1960-05-01T00:00:00Z,CalCOFI 90.90,4.28
1960-06-01T00:00:00Z,CalCOFI 90.90,5.2
1960-07-01T00:00:00Z,CalCOFI 90.90,4.38
1960-08-01T00:00:00Z,CalCOFI 90.90,4.3
1960-09-01T00:00:00Z,CalCOFI 90.90,NaN
1960-10-01T00:00:00Z,CalCOFI 90.90,4.13
1960-11-01T00:00:00Z,CalCOFI 90.90,NaN
1960-12-01T00:00:00Z,CalCOFI 90.90,NaN
1961-01-01T00:00:00Z,CalCOFI 90.90,3.69
1961-02-01T00:00:00Z,CalCOFI 90.90,NaN
1961-03-01T00:00:00Z,CalCOFI 90.90,NaN
1961-04-01T00:00:00Z,CalCOFI 90.90,3.61
1961-05-01T00:00:00Z,CalCOFI 90.90,NaN
1961-06-01T00:00:00Z,CalCOFI 90.90,NaN
1961-07-01T00:00:00Z,CalCOFI 90.90,4.38
1961-08-01T00:00:00Z,CalCOFI 90.90,NaN
1961-09-01T00:00:00Z,CalCOFI 90.90,NaN
1961-10-01T00:00:00Z,CalCOFI 90.90,2.93
1961-11-01T00:00:00Z,CalCOFI 90.90,NaN
1961-12-01T00:00:00Z,CalCOFI 90.90,NaN
1962-01-01T00:00:00Z,CalCOFI 90.90,4.81
1962-02-01T00:00:00Z,CalCOFI 90.90,NaN
1962-03-01T00:00:00Z,CalCOFI 90.90,NaN
1962-04-01T00:00:00Z,CalCOFI 90.90,4.62
1962-05-01T00:00:00Z,CalCOFI 90.90,NaN
1962-06-01T00:00:00Z,CalCOFI 90.90,NaN
1962-07-01T00:00:00Z,CalCOFI 90.90,NaN
1962-08-01T00:00:00Z,CalCOFI 90.90,3.87
1962-09-01T00:00:00Z,CalCOFI 90.90,NaN
1962-10-01T00:00:00Z,CalCOFI 90.90,3.4
1962-11-01T00:00:00Z,CalCOFI 90.90,NaN
1962-12-01T00:00:00Z,CalCOFI 90.90,NaN
1963-01-01T00:00:00Z,CalCOFI 90.90,3.74
1963-02-01T00:00:00Z,CalCOFI 90.90,NaN
1963-03-01T00:00:00Z,CalCOFI 90.90,NaN
1963-04-01T00:00:00Z,CalCOFI 90.90,NaN
1963-05-01T00:00:00Z,CalCOFI 90.90,3.82
1963-06-01T00:00:00Z,CalCOFI 90.90,NaN
1963-07-01T00:00:00Z,CalCOFI 90.90,3.67
1963-08-01T00:00:00Z,CalCOFI 90.90,NaN
1963-09-01T00:00:00Z,CalCOFI 90.90,NaN
1963-10-01T00:00:00Z,CalCOFI 90.90,3.92
1963-11-01T00:00:00Z,CalCOFI 90.90,NaN
1963-12-01T00:00:00Z,CalCOFI 90.90,NaN
1964-01-01T00:00:00Z,CalCOFI 90.90,NaN
1964-02-01T00:00:00Z,CalCOFI 90.90,5.09
1964-03-01T00:00:00Z,CalCOFI 90.90,NaN
1964-04-01T00:00:00Z,CalCOFI 90.90,4.96
1964-05-01T00:00:00Z,CalCOFI 90.90,NaN
1964-06-01T00:00:00Z,CalCOFI 90.90,NaN
1964-07-01T00:00:00Z,CalCOFI 90.90,3.84
1964-08-01T00:00:00Z,CalCOFI 90.90,NaN
1964-09-01T00:00:00Z,CalCOFI 90.90,NaN
1964-10-01T00:00:00Z,CalCOFI 90.90,2.93
1964-11-01T00:00:00Z,CalCOFI 90.90,NaN
1964-12-01T00:00:00Z,CalCOFI 90.90,NaN
1965-01-01T00:00:00Z,CalCOFI 90.90,3.28
1965-02-01T00:00:00Z,CalCOFI 90.90,NaN
1965-03-01T00:00:00Z,CalCOFI 90.90,NaN
1965-04-01T00:00:00Z,CalCOFI 90.90,3.84
1965-05-01T00:00:00Z,CalCOFI 90.90,NaN
1965-06-01T00:00:00Z,CalCOFI 90.90,NaN
1965-07-01T00:00:00Z,CalCOFI 90.90,4.38
1965-08-01T00:00:00Z,CalCOFI 90.90,NaN
1965-09-01T00:00:00Z,CalCOFI 90.90,NaN
1965-10-01T00:00:00Z,CalCOFI 90.90,NaN
1965-11-01T00:00:00Z,CalCOFI 90.90,NaN
1965-12-01T00:00:00Z,CalCOFI 90.90,NaN
1966-01-01T00:00:00Z,CalCOFI 90.90,NaN
1966-02-01T00:00:00Z,CalCOFI 90.90,NaN
1966-03-01T00:00:00Z,CalCOFI 90.90,NaN
1966-04-01T00:00:00Z,CalCOFI 90.90,NaN
1966-05-01T00:00:00Z,CalCOFI 90.90,NaN
1966-06-01T00:00:00Z,CalCOFI 90.90,NaN
1966-07-01T00:00:00Z,CalCOFI 90.90,3.61
1966-08-01T00:00:00Z,CalCOFI 90.90,NaN
1966-09-01T00:00:00Z,CalCOFI 90.90,NaN
1966-10-01T00:00:00Z,CalCOFI 90.90,3.99
1966-11-01T00:00:00Z,CalCOFI 90.90,NaN
1966-12-01T00:00:00Z,CalCOFI 90.90,3.93
1967-01-01T00:00:00Z,CalCOFI 90.90,NaN
1967-02-01T00:00:00Z,CalCOFI 90.90,NaN
1967-03-01T00:00:00Z,CalCOFI 90.90,NaN
1967-04-01T00:00:00Z,CalCOFI 90.90,NaN
1967-05-01T00:00:00Z,CalCOFI 90.90,NaN
1967-06-01T00:00:00Z,CalCOFI 90.90,NaN
1967-07-01T00:00:00Z,CalCOFI 90.90,NaN
1967-08-01T00:00:00Z,CalCOFI 90.90,NaN
1967-09-01T00:00:00Z,CalCOFI 90.90,NaN
1967-10-01T00:00:00Z,CalCOFI 90.90,NaN
1967-11-01T00:00:00Z,CalCOFI 90.90,NaN
1967-12-01T00:00:00Z,CalCOFI 90.90,NaN
1968-01-01T00:00:00Z,CalCOFI 90.90,NaN
1968-02-01T00:00:00Z,CalCOFI 90.90,NaN
1968-03-01T00:00:00Z,CalCOFI 90.90,NaN
1968-04-01T00:00:00Z,CalCOFI 90.90,NaN
1968-05-01T00:00:00Z,CalCOFI 90.90,NaN
1968-06-01T00:00:00Z,CalCOFI 90.90,NaN
1968-07-01T00:00:00Z,CalCOFI 90.90,NaN
1968-08-01T00:00:00Z,CalCOFI 90.90,NaN
1968-09-01T00:00:00Z,CalCOFI 90.90,NaN
1968-10-01T00:00:00Z,CalCOFI 90.90,NaN
1968-11-01T00:00:00Z,CalCOFI 90.90,NaN
1968-12-01T00:00:00Z,CalCOFI 90.90,NaN
1969-01-01T00:00:00Z,CalCOFI 90.90,NaN
1969-02-01T00:00:00Z,CalCOFI 90.90,3.07
1969-03-01T00:00:00Z,CalCOFI 90.90,NaN
1969-04-01T00:00:00Z,CalCOFI 90.90,NaN
1969-05-01T00:00:00Z,CalCOFI 90.90,3.93
1969-06-01T00:00:00Z,CalCOFI 90.90,NaN
1969-07-01T00:00:00Z,CalCOFI 90.90,4.48
1969-08-01T00:00:00Z,CalCOFI 90.90,NaN
1969-09-01T00:00:00Z,CalCOFI 90.90,4.36
1969-10-01T00:00:00Z,CalCOFI 90.90,5.25
1969-11-01T00:00:00Z,CalCOFI 90.90,NaN
1969-12-01T00:00:00Z,CalCOFI 90.90,5.28
1970-01-01T00:00:00Z,CalCOFI 90.90,NaN
1970-02-01T00:00:00Z,CalCOFI 90.90,NaN
1970-03-01T00:00:00Z,CalCOFI 90.90,NaN
1970-04-01T00:00:00Z,CalCOFI 90.90,NaN
1970-05-01T00:00:00Z,CalCOFI 90.90,NaN
1970-06-01T00:00:00Z,CalCOFI 90.90,NaN
1970-07-01T00:00:00Z,CalCOFI 90.90,NaN
1970-08-01T00:00:00Z,CalCOFI 90.90,NaN
1970-09-01T00:00:00Z,CalCOFI 90.90,3.33
1970-10-01T00:00:00Z,CalCOFI 90.90,NaN
1970-11-01T00:00:00Z,CalCOFI 90.90,NaN
1970-12-01T00:00:00Z,CalCOFI 90.90,NaN
1971-01-01T00:00:00Z,CalCOFI 90.90,NaN
1971-02-01T00:00:00Z,CalCOFI 90.90,NaN
1971-03-01T00:00:00Z,CalCOFI 90.90,5.02
1971-04-01T00:00:00Z,CalCOFI 90.90,NaN
1971-05-01T00:00:00Z,CalCOFI 90.90,NaN
1971-06-01T00:00:00Z,CalCOFI 90.90,NaN
1971-07-01T00:00:00Z,CalCOFI 90.90,NaN
1971-08-01T00:00:00Z,CalCOFI 90.90,NaN
1971-09-01T00:00:00Z,CalCOFI 90.90,NaN
1971-10-01T00:00:00Z,CalCOFI 90.90,NaN
1971-11-01T00:00:00Z,CalCOFI 90.90,NaN
1971-12-01T00:00:00Z,CalCOFI 90.90,NaN
1972-01-01T00:00:00Z,CalCOFI 90.90,NaN
1972-02-01T00:00:00Z,CalCOFI 90.90,NaN
1972-03-01T00:00:00Z,CalCOFI 90.90,NaN
1972-04-01T00:00:00Z,CalCOFI 90.90,NaN
1972-05-01T00:00:00Z,CalCOFI 90.90,NaN
1972-06-01T00:00:00Z,CalCOFI 90.90,NaN
1972-07-01T00:00:00Z,CalCOFI 90.90,NaN
1972-08-01T00:00:00Z,CalCOFI 90.90,NaN
1972-09-01T00:00:00Z,CalCOFI 90.90,NaN
1972-10-01T00:00:00Z,CalCOFI 90.90,NaN
1972-11-01T00:00:00Z,CalCOFI 90.90,NaN
1972-12-01T00:00:00Z,CalCOFI 90.90,NaN
1973-01-01T00:00:00Z,CalCOFI 90.90,NaN
1973-02-01T00:00:00Z,CalCOFI 90.90,NaN
1973-03-01T00:00:00Z,CalCOFI 90.90,NaN
1973-04-01T00:00:00Z,CalCOFI 90.90,NaN
1973-05-01T00:00:00Z,CalCOFI 90.90,NaN
1973-06-01T00:00:00Z,CalCOFI 90.90,NaN
1973-07-01T00:00:00Z,CalCOFI 90.90,NaN
1973-08-01T00:00:00Z,CalCOFI 90.90,NaN
1973-09-01T00:00:00Z,CalCOFI 90.90,NaN
1973-10-01T00:00:00Z,CalCOFI 90.90,NaN
1973-11-01T00:00:00Z,CalCOFI 90.90,NaN
1973-12-01T00:00:00Z,CalCOFI 90.90,NaN
1974-01-01T00:00:00Z,CalCOFI 90.90,NaN
1974-02-01T00:00:00Z,CalCOFI 90.90,NaN
1974-03-01T00:00:00Z,CalCOFI 90.90,NaN
1974-04-01T00:00:00Z,CalCOFI 90.90,NaN
1974-05-01T00:00:00Z,CalCOFI 90.90,NaN
1974-06-01T00:00:00Z,CalCOFI 90.90,NaN
1974-07-01T00:00:00Z,CalCOFI 90.90,NaN
1974-08-01T00:00:00Z,CalCOFI 90.90,NaN
1974-09-01T00:00:00Z,CalCOFI 90.90,NaN
1974-10-01T00:00:00Z,CalCOFI 90.90,NaN
1974-11-01T00:00:00Z,CalCOFI 90.90,NaN
1974-12-01T00:00:00Z,CalCOFI 90.90,NaN
1975-01-01T00:00:00Z,CalCOFI 90.90,NaN
1975-02-01T00:00:00Z,CalCOFI 90.90,NaN
1975-03-01T00:00:00Z,CalCOFI 90.90,NaN
1975-04-01T00:00:00Z,CalCOFI 90.90,NaN
1975-05-01T00:00:00Z,CalCOFI 90.90,4.36
1975-06-01T00:00:00Z,CalCOFI 90.90,NaN
1975-07-01T00:00:00Z,CalCOFI 90.90,NaN
1975-08-01T00:00:00Z,CalCOFI 90.90,NaN
1975-09-01T00:00:00Z,CalCOFI 90.90,NaN
1975-10-01T00:00:00Z,CalCOFI 90.90,NaN
1975-11-01T00:00:00Z,CalCOFI 90.90,NaN
1975-12-01T00:00:00Z,CalCOFI 90.90,NaN
1976-01-01T00:00:00Z,CalCOFI 90.90,NaN
1976-02-01T00:00:00Z,CalCOFI 90.90,NaN
1976-03-01T00:00:00Z,CalCOFI 90.90,NaN
1976-04-01T00:00:00Z,CalCOFI 90.90,NaN
1976-05-01T00:00:00Z,CalCOFI 90.90,NaN
1976-06-01T00:00:00Z,CalCOFI 90.90,NaN
1976-07-01T00:00:00Z,CalCOFI 90.90,NaN
1976-08-01T00:00:00Z,CalCOFI 90.90,NaN
1976-09-01T00:00:00Z,CalCOFI 90.90,NaN
1976-10-01T00:00:00Z,CalCOFI 90.90,NaN
1976-11-01T00:00:00Z,CalCOFI 90.90,NaN
1976-12-01T00:00:00Z,CalCOFI 90.90,NaN
1977-01-01T00:00:00Z,CalCOFI 90.90,NaN
1977-02-01T00:00:00Z,CalCOFI 90.90,NaN
1977-03-01T00:00:00Z,CalCOFI 90.90,NaN
1977-04-01T00:00:00Z,CalCOFI 90.90,NaN
1977-05-01T00:00:00Z,CalCOFI 90.90,NaN
1977-06-01T00:00:00Z,CalCOFI 90.90,NaN
1977-07-01T00:00:00Z,CalCOFI 90.90,NaN
1977-08-01T00:00:00Z,CalCOFI 90.90,NaN
1977-09-01T00:00:00Z,CalCOFI 90.90,NaN
1977-10-01T00:00:00Z,CalCOFI 90.90,NaN
1977-11-01T00:00:00Z,CalCOFI 90.90,NaN
1977-12-01T00:00:00Z,CalCOFI 90.90,NaN
1978-01-01T00:00:00Z,CalCOFI 90.90,4.58
1978-02-01T00:00:00Z,CalCOFI 90.90,3.63
1978-03-01T00:00:00Z,CalCOFI 90.90,NaN
1978-04-01T00:00:00Z,CalCOFI 90.90,4.54
1978-05-01T00:00:00Z,CalCOFI 90.90,4.25
1978-06-01T00:00:00Z,CalCOFI 90.90,4.66
1978-07-01T00:00:00Z,CalCOFI 90.90,NaN
1978-08-01T00:00:00Z,CalCOFI 90.90,4.12
1978-09-01T00:00:00Z,CalCOFI 90.90,NaN
1978-10-01T00:00:00Z,CalCOFI 90.90,NaN
1978-11-01T00:00:00Z,CalCOFI 90.90,NaN
1978-12-01T00:00:00Z,CalCOFI 90.90,NaN
1979-01-01T00:00:00Z,CalCOFI 90.90,NaN
1979-02-01T00:00:00Z,CalCOFI 90.90,NaN
1979-03-01T00:00:00Z,CalCOFI 90.90,NaN
1979-04-01T00:00:00Z,CalCOFI 90.90,NaN
1979-05-01T00:00:00Z,CalCOFI 90.90,NaN
1979-06-01T00:00:00Z,CalCOFI 90.90,NaN
1979-07-01T00:00:00Z,CalCOFI 90.90,NaN
1979-08-01T00:00:00Z,CalCOFI 90.90,NaN
1979-09-01T00:00:00Z,CalCOFI 90.90,NaN
1979-10-01T00:00:00Z,CalCOFI 90.90,NaN
1979-11-01T00:00:00Z,CalCOFI 90.90,NaN
1979-12-01T00:00:00Z,CalCOFI 90.90,NaN
1980-01-01T00:00:00Z,CalCOFI 90.90,NaN
1980-02-01T00:00:00Z,CalCOFI 90.90,NaN
1980-03-01T00:00:00Z,CalCOFI 90.90,NaN
1980-04-01T00:00:00Z,CalCOFI 90.90,NaN
1980-05-01T00:00:00Z,CalCOFI 90.90,NaN
1980-06-01T00:00:00Z,CalCOFI 90.90,NaN
1980-07-01T00:00:00Z,CalCOFI 90.90,NaN
1980-08-01T00:00:00Z,CalCOFI 90.90,NaN
1980-09-01T00:00:00Z,CalCOFI 90.90,NaN
1980-10-01T00:00:00Z,CalCOFI 90.90,NaN
1980-11-01T00:00:00Z,CalCOFI 90.90,NaN
1980-12-01T00:00:00Z,CalCOFI 90.90,NaN
1981-01-01T00:00:00Z,CalCOFI 90.90,NaN
1981-02-01T00:00:00Z,CalCOFI 90.90,NaN
1981-03-01T00:00:00Z,CalCOFI 90.90,NaN
1981-04-01T00:00:00Z,CalCOFI 90.90,NaN
1981-05-01T00:00:00Z,CalCOFI 90.90,3.84
1981-06-01T00:00:00Z,CalCOFI 90.90,NaN
1981-07-01T00:00:00Z,CalCOFI 90.90,NaN
1981-08-01T00:00:00Z,CalCOFI 90.90,NaN
1981-09-01T00:00:00Z,CalCOFI 90.90,NaN
1981-10-01T00:00:00Z,CalCOFI 90.90,NaN
1981-11-01T00:00:00Z,CalCOFI 90.90,NaN
1981-12-01T00:00:00Z,CalCOFI 90.90,NaN
1982-01-01T00:00:00Z,CalCOFI 90.90,NaN
1982-02-01T00:00:00Z,CalCOFI 90.90,NaN
1982-03-01T00:00:00Z,CalCOFI 90.90,4.7566667
1982-04-01T00:00:00Z,CalCOFI 90.90,NaN
1982-05-01T00:00:00Z,CalCOFI 90.90,NaN
1982-06-01T00:00:00Z,CalCOFI 90.90,NaN
1982-07-01T00:00:00Z,CalCOFI 90.90,NaN
1982-08-01T00:00:00Z,CalCOFI 90.90,NaN
1982-09-01T00:00:00Z,CalCOFI 90.90,NaN
1982-10-01T00:00:00Z,CalCOFI 90.90,NaN
1982-11-01T00:00:00Z,CalCOFI 90.90,NaN
1982-12-01T00:00:00Z,CalCOFI 90.90,NaN
1983-01-01T00:00:00Z,CalCOFI 90.90,4.295
1983-02-01T00:00:00Z,CalCOFI 90.90,NaN
1983-03-01T00:00:00Z,CalCOFI 90.90,4.8333335
1983-04-01T00:00:00Z,CalCOFI 90.90,NaN
1983-05-01T00:00:00Z,CalCOFI 90.90,NaN
1983-06-01T00:00:00Z,CalCOFI 90.90,NaN
1983-07-01T00:00:00Z,CalCOFI 90.90,NaN
1983-08-01T00:00:00Z,CalCOFI 90.90,NaN
1983-09-01T00:00:00Z,CalCOFI 90.90,NaN
1983-10-01T00:00:00Z,CalCOFI 90.90,NaN
1983-11-01T00:00:00Z,CalCOFI 90.90,NaN
1983-12-01T00:00:00Z,CalCOFI 90.90,3.09
1984-01-01T00:00:00Z,CalCOFI 90.90,4.14
1984-02-01T00:00:00Z,CalCOFI 90.90,4.82
1984-03-01T00:00:00Z,CalCOFI 90.90,NaN
1984-04-01T00:00:00Z,CalCOFI 90.90,3.96
1984-05-01T00:00:00Z,CalCOFI 90.90,NaN
1984-06-01T00:00:00Z,CalCOFI 90.90,3.08
1984-07-01T00:00:00Z,CalCOFI 90.90,3.49
1984-08-01T00:00:00Z,CalCOFI 90.90,NaN
1984-09-01T00:00:00Z,CalCOFI 90.90,NaN
1984-10-01T00:00:00Z,CalCOFI 90.90,3.11
1984-11-01T00:00:00Z,CalCOFI 90.90,NaN
1984-12-01T00:00:00Z,CalCOFI 90.90,NaN
1985-01-01T00:00:00Z,CalCOFI 90.90,NaN
1985-02-01T00:00:00Z,CalCOFI 90.90,4.665
1985-03-01T00:00:00Z,CalCOFI 90.90,NaN
1985-04-01T00:00:00Z,CalCOFI 90.90,NaN
1985-05-01T00:00:00Z,CalCOFI 90.90,4.08
1985-06-01T00:00:00Z,CalCOFI 90.90,NaN
1985-07-01T00:00:00Z,CalCOFI 90.90,NaN
1985-08-01T00:00:00Z,CalCOFI 90.90,4.22
1985-09-01T00:00:00Z,CalCOFI 90.90,NaN
1985-10-01T00:00:00Z,CalCOFI 90.90,NaN
1985-11-01T00:00:00Z,CalCOFI 90.90,3.7
1985-12-01T00:00:00Z,CalCOFI 90.90,NaN
1986-01-01T00:00:00Z,CalCOFI 90.90,NaN
1986-02-01T00:00:00Z,CalCOFI 90.90,3.83
1986-03-01T00:00:00Z,CalCOFI 90.90,4.6
1986-04-01T00:00:00Z,CalCOFI 90.90,NaN
1986-05-01T00:00:00Z,CalCOFI 90.90,5.17
1986-06-01T00:00:00Z,CalCOFI 90.90,NaN
1986-07-01T00:00:00Z,CalCOFI 90.90,NaN
1986-08-01T00:00:00Z,CalCOFI 90.90,NaN
1986-09-01T00:00:00Z,CalCOFI 90.90,4.58
1986-10-01T00:00:00Z,CalCOFI 90.90,NaN
1986-11-01T00:00:00Z,CalCOFI 90.90,3.87
1986-12-01T00:00:00Z,CalCOFI 90.90,NaN
1987-01-01T00:00:00Z,CalCOFI 90.90,NaN
1987-02-01T00:00:00Z,CalCOFI 90.90,NaN
1987-03-01T00:00:00Z,CalCOFI 90.90,3.5
1987-04-01T00:00:00Z,CalCOFI 90.90,NaN
1987-05-01T00:00:00Z,CalCOFI 90.90,4.52
1987-06-01T00:00:00Z,CalCOFI 90.90,NaN
1987-07-01T00:00:00Z,CalCOFI 90.90,NaN
1987-08-01T00:00:00Z,CalCOFI 90.90,NaN
1987-09-01T00:00:00Z,CalCOFI 90.90,3.7
1987-10-01T00:00:00Z,CalCOFI 90.90,NaN
1987-11-01T00:00:00Z,CalCOFI 90.90,3.98
1987-12-01T00:00:00Z,CalCOFI 90.90,NaN
1988-01-01T00:00:00Z,CalCOFI 90.90,4.68
1988-02-01T00:00:00Z,CalCOFI 90.90,NaN
1988-03-01T00:00:00Z,CalCOFI 90.90,NaN
1988-04-01T00:00:00Z,CalCOFI 90.90,NaN
1988-05-01T00:00:00Z,CalCOFI 90.90,4.22
1988-06-01T00:00:00Z,CalCOFI 90.90,NaN
1988-07-01T00:00:00Z,CalCOFI 90.90,NaN
1988-08-01T00:00:00Z,CalCOFI 90.90,4.87
1988-09-01T00:00:00Z,CalCOFI 90.90,NaN
1988-10-01T00:00:00Z,CalCOFI 90.90,4.0
1988-11-01T00:00:00Z,CalCOFI 90.90,NaN
1988-12-01T00:00:00Z,CalCOFI 90.90,NaN
1989-01-01T00:00:00Z,CalCOFI 90.90,3.51
1989-02-01T00:00:00Z,CalCOFI 90.90,NaN
1989-03-01T00:00:00Z,CalCOFI 90.90,NaN
1989-04-01T00:00:00Z,CalCOFI 90.90,3.3
1989-05-01T00:00:00Z,CalCOFI 90.90,NaN
1989-06-01T00:00:00Z,CalCOFI 90.90,NaN
1989-07-01T00:00:00Z,CalCOFI 90.90,4.49
1989-08-01T00:00:00Z,CalCOFI 90.90,NaN
1989-09-01T00:00:00Z,CalCOFI 90.90,NaN
1989-10-01T00:00:00Z,CalCOFI 90.90,NaN
1989-11-01T00:00:00Z,CalCOFI 90.90,3.495
1989-12-01T00:00:00Z,CalCOFI 90.90,NaN
1990-01-01T00:00:00Z,CalCOFI 90.90,NaN
1990-02-01T00:00:00Z,CalCOFI 90.90,NaN
1990-03-01T00:00:00Z,CalCOFI 90.90,4.01
1990-04-01T00:00:00Z,CalCOFI 90.90,3.36
1990-05-01T00:00:00Z,CalCOFI 90.90,NaN
1990-06-01T00:00:00Z,CalCOFI 90.90,NaN
1990-07-01T00:00:00Z,CalCOFI 90.90,3.56
1990-08-01T00:00:00Z,CalCOFI 90.90,NaN
1990-09-01T00:00:00Z,CalCOFI 90.90,NaN
1990-10-01T00:00:00Z,CalCOFI 90.90,NaN
1990-11-01T00:00:00Z,CalCOFI 90.90,5.11
1990-12-01T00:00:00Z,CalCOFI 90.90,NaN
1991-01-01T00:00:00Z,CalCOFI 90.90,5.1
1991-02-01T00:00:00Z,CalCOFI 90.90,NaN
1991-03-01T00:00:00Z,CalCOFI 90.90,5.33
1991-04-01T00:00:00Z,CalCOFI 90.90,NaN
1991-05-01T00:00:00Z,CalCOFI 90.90,NaN
1991-06-01T00:00:00Z,CalCOFI 90.90,NaN
1991-07-01T00:00:00Z,CalCOFI 90.90,3.95
1991-08-01T00:00:00Z,CalCOFI 90.90,NaN
1991-09-01T00:00:00Z,CalCOFI 90.90,NaN
1991-10-01T00:00:00Z,CalCOFI 90.90,3.58
1991-11-01T00:00:00Z,CalCOFI 90.90,NaN
1991-12-01T00:00:00Z,CalCOFI 90.90,NaN
1992-01-01T00:00:00Z,CalCOFI 90.90,NaN
1992-02-01T00:00:00Z,CalCOFI 90.90,4.51
1992-03-01T00:00:00Z,CalCOFI 90.90,NaN
1992-04-01T00:00:00Z,CalCOFI 90.90,4.07
1992-05-01T00:00:00Z,CalCOFI 90.90,NaN
1992-06-01T00:00:00Z,CalCOFI 90.90,NaN
1992-07-01T00:00:00Z,CalCOFI 90.90,5.11
1992-08-01T00:00:00Z,CalCOFI 90.90,NaN
1992-09-01T00:00:00Z,CalCOFI 90.90,4.8
1992-10-01T00:00:00Z,CalCOFI 90.90,NaN
1992-11-01T00:00:00Z,CalCOFI 90.90,NaN
1992-12-01T00:00:00Z,CalCOFI 90.90,NaN
1993-01-01T00:00:00Z,CalCOFI 90.90,4.41
1993-02-01T00:00:00Z,CalCOFI 90.90,NaN
1993-03-01T00:00:00Z,CalCOFI 90.90,NaN
1993-04-01T00:00:00Z,CalCOFI 90.90,4.34
1993-05-01T00:00:00Z,CalCOFI 90.90,NaN
1993-06-01T00:00:00Z,CalCOFI 90.90,NaN
1993-07-01T00:00:00Z,CalCOFI 90.90,NaN
1993-08-01T00:00:00Z,CalCOFI 90.90,4.05
1993-09-01T00:00:00Z,CalCOFI 90.90,NaN
1993-10-01T00:00:00Z,CalCOFI 90.90,4.98
1993-11-01T00:00:00Z,CalCOFI 90.90,NaN
1993-12-01T00:00:00Z,CalCOFI 90.90,NaN
1994-01-01T00:00:00Z,CalCOFI 90.90,3.34
1994-02-01T00:00:00Z,CalCOFI 90.90,NaN
1994-03-01T00:00:00Z,CalCOFI 90.90,4.61
1994-04-01T00:00:00Z,CalCOFI 90.90,NaN
1994-05-01T00:00:00Z,CalCOFI 90.90,NaN
1994-06-01T00:00:00Z,CalCOFI 90.90,NaN
1994-07-01T00:00:00Z,CalCOFI 90.90,NaN
1994-08-01T00:00:00Z,CalCOFI 90.90,3.84
1994-09-01T00:00:00Z,CalCOFI 90.90,NaN
1994-10-01T00:00:00Z,CalCOFI 90.90,4.05
1994-11-01T00:00:00Z,CalCOFI 90.90,NaN
1994-12-01T00:00:00Z,CalCOFI 90.90,NaN
1995-01-01T00:00:00Z,CalCOFI 90.90,4.62
1995-02-01T00:00:00Z,CalCOFI 90.90,NaN
1995-03-01T00:00:00Z,CalCOFI 90.90,NaN
1995-04-01T00:00:00Z,CalCOFI 90.90,4.34
1995-05-01T00:00:00Z,CalCOFI 90.90,NaN
1995-06-01T00:00:00Z,CalCOFI 90.90,NaN
1995-07-01T00:00:00Z,CalCOFI 90.90,4.34
1995-08-01T00:00:00Z,CalCOFI 90.90,NaN
1995-09-01T00:00:00Z,CalCOFI 90.90,NaN
1995-10-01T00:00:00Z,CalCOFI 90.90,3.13
1995-11-01T00:00:00Z,CalCOFI 90.90,NaN
1995-12-01T00:00:00Z,CalCOFI 90.90,NaN
1996-01-01T00:00:00Z,CalCOFI 90.90,NaN
1996-02-01T00:00:00Z,CalCOFI 90.90,4.33
1996-03-01T00:00:00Z,CalCOFI 90.90,NaN
1996-04-01T00:00:00Z,CalCOFI 90.90,5.01
1996-05-01T00:00:00Z,CalCOFI 90.90,NaN
1996-06-01T00:00:00Z,CalCOFI 90.90,NaN
1996-07-01T00:00:00Z,CalCOFI 90.90,NaN
1996-08-01T00:00:00Z,CalCOFI 90.90,3.15
1996-09-01T00:00:00Z,CalCOFI 90.90,NaN
1996-10-01T00:00:00Z,CalCOFI 90.90,4.34
1996-11-01T00:00:00Z,CalCOFI 90.90,NaN
1996-12-01T00:00:00Z,CalCOFI 90.90,NaN
1997-01-01T00:00:00Z,CalCOFI 90.90,NaN
1997-02-01T00:00:00Z,CalCOFI 90.90,3.92
1997-03-01T00:00:00Z,CalCOFI 90.90,NaN
1997-04-01T00:00:00Z,CalCOFI 90.90,4.0192065
1997-05-01T00:00:00Z,CalCOFI 90.90,NaN
1997-06-01T00:00:00Z,CalCOFI 90.90,NaN
1997-07-01T00:00:00Z,CalCOFI 90.90,4.72
1997-08-01T00:00:00Z,CalCOFI 90.90,NaN
1997-09-01T00:00:00Z,CalCOFI 90.90,4.34
1997-10-01T00:00:00Z,CalCOFI 90.90,NaN
1997-11-01T00:00:00Z,CalCOFI 90.90,NaN
1997-12-01T00:00:00Z,CalCOFI 90.90,NaN
1998-01-01T00:00:00Z,CalCOFI 90.90,3.82
1998-02-01T00:00:00Z,CalCOFI 90.90,NaN
1998-03-01T00:00:00Z,CalCOFI 90.90,5.13
1998-04-01T00:00:00Z,CalCOFI 90.90,4.6
1998-05-01T00:00:00Z,CalCOFI 90.90,4.77
1998-06-01T00:00:00Z,CalCOFI 90.90,4.75
1998-07-01T00:00:00Z,CalCOFI 90.90,4.96
1998-08-01T00:00:00Z,CalCOFI 90.90,4.71
1998-09-01T00:00:00Z,CalCOFI 90.90,4.43
1998-10-01T00:00:00Z,CalCOFI 90.90,4.41
