time,SWE_anomaly,Seup,Selo,location
1999-01-01T00:00:00Z,1.5960745,1.9630164,1.2287844,Salish Sea & WA Coast
2000-01-01T00:00:00Z,0.42654955,0.79349345,0.05926167,Salish Sea & WA Coast
2001-01-01T00:00:00Z,-1.0303696,-0.66342497,-1.3976566,Salish Sea & WA Coast
2002-01-01T00:00:00Z,1.0262852,1.3932297,0.6589979,Salish Sea & WA Coast
2003-01-01T00:00:00Z,-0.5888196,-0.22187729,-0.9561094,Salish Sea & WA Coast
2004-01-01T00:00:00Z,-0.17515503,0.19179009,-0.5424416,Salish Sea & WA Coast
2005-01-01T00:00:00Z,-1.8929471,-1.5260022,-2.2602339,Salish Sea & WA Coast
2006-01-01T00:00:00Z,0.52044797,0.8873908,0.15315898,Salish Sea & WA Coast
2007-01-01T00:00:00Z,0.04656179,0.4135044,-0.3207275,Salish Sea & WA Coast
2008-01-01T00:00:00Z,1.1898315,1.5567813,0.8225462,Salish Sea & WA Coast
2009-01-01T00:00:00Z,0.08130272,0.44825143,-0.28598177,Salish Sea & WA Coast
2010-01-01T00:00:00Z,-0.89525414,-0.52831197,-1.2625442,Salish Sea & WA Coast
2011-01-01T00:00:00Z,0.08094548,0.44788915,-0.28634268,Salish Sea & WA Coast
2012-01-01T00:00:00Z,0.8821704,1.2491131,0.51488143,Salish Sea & WA Coast
2013-01-01T00:00:00Z,0.033339318,0.40028557,-0.3339469,Salish Sea & WA Coast
2014-01-01T00:00:00Z,0.042917136,0.409861,-0.32437068,Salish Sea & WA Coast
2015-01-01T00:00:00Z,-2.102703,-1.735758,-2.4699898,Salish Sea & WA Coast
2016-01-01T00:00:00Z,-0.0065999995,0.3603454,-0.37388766,Salish Sea & WA Coast
2017-01-01T00:00:00Z,0.17438605,0.54132956,-0.19290207,Salish Sea & WA Coast
2018-01-01T00:00:00Z,-7.8189484E-4,0.40108016,-0.40302786,Salish Sea & WA Coast
