time,flow_anomaly_7_day_min,Seup,Selo,location
1997-01-01T00:00:00Z,0.866136,1.2318444,0.49811438,Lower Columbia River
1998-01-01T00:00:00Z,0.37884098,0.748108,0.012585254,Lower Columbia River
1999-01-01T00:00:00Z,0.8276023,1.1934981,0.4614708,Lower Columbia River
2000-01-01T00:00:00Z,0.38838443,0.7622484,0.019953797,Lower Columbia River
2001-01-01T00:00:00Z,-0.5111578,-0.15823857,-0.86386466,Lower Columbia River
2002-01-01T00:00:00Z,-0.4656004,-0.11354187,-0.818854,Lower Columbia River
2003-01-01T00:00:00Z,-0.8322664,-0.4801131,-1.1862818,Lower Columbia River
2004-01-01T00:00:00Z,-0.013035218,0.339457,-0.36568522,Lower Columbia River
2005-01-01T00:00:00Z,-0.17424399,0.1778956,-0.52711725,Lower Columbia River
2006-01-01T00:00:00Z,-0.14534707,0.20772439,-0.4976894,Lower Columbia River
2007-01-01T00:00:00Z,-0.51704395,-0.16490531,-0.87075907,Lower Columbia River
2008-01-01T00:00:00Z,1.2283485,1.5894601,0.85968953,Lower Columbia River
2009-01-01T00:00:00Z,0.004353416,0.35704082,-0.3479831,Lower Columbia River
2010-01-01T00:00:00Z,0.18005398,0.53246665,-0.17484891,Lower Columbia River
2011-01-01T00:00:00Z,1.0632664,1.4199979,0.7094551,Lower Columbia River
2012-01-01T00:00:00Z,0.72826046,1.0811143,0.37591738,Lower Columbia River
2013-01-01T00:00:00Z,0.11410395,0.46630728,-0.23955168,Lower Columbia River
2014-01-01T00:00:00Z,0.3517645,0.709024,-0.002083671,Lower Columbia River
2015-01-01T00:00:00Z,-0.7545291,-0.4020315,-1.1070355,Lower Columbia River
2016-01-01T00:00:00Z,-0.6678478,-0.315696,-1.0207214,Lower Columbia River
2017-01-01T00:00:00Z,-0.03560133,0.31664667,-0.38876602,Lower Columbia River
